time,Score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2019-01-15 09:30:00,-8350.341841000007,-8350.341841000007,872512.6574489999,991649.658159,729826.9306939889,109911.98315500002,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 8393.707348000025}",3026.7704850000096,11377.112326000017,2,6
2019-01-15 10:30:00,-8350.341841000007,-8350.341841000007,872512.6574489999,991649.658159,717992.6738924673,127487.34255100007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 8393.707348000025}",3026.7704850000096,11377.112326000017,2,6
2019-01-15 11:30:00,-8350.341841000007,-8350.341841000007,872512.6574489999,991649.658159,706532.5840170122,127487.34255100007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 8393.707348000025}",3026.7704850000096,11377.112326000017,2,6
2019-01-15 12:30:00,-8350.341841000007,-8350.341841000007,872512.6574489999,991649.658159,695429.3833725685,127487.34255100007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 8393.707348000025}",3026.7704850000096,11377.112326000017,2,6
2019-01-15 13:30:00,-8350.341841000007,-8350.341841000007,872512.6574489999,991649.658159,684666.8280653674,127487.34255100007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 8393.707348000025}",3026.7704850000096,11377.112326000017,2,6
2019-01-15 14:30:00,-8350.341841000007,-8350.341841000007,872512.6574489999,991649.658159,674229.6330635056,127487.34255100007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 8393.707348000025}",3026.7704850000096,11377.112326000017,2,6
2019-01-16 09:30:00,-9295.789978999992,-9295.789978999992,864678.609451,990704.210021,679144.2730320727,127487.34255100007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 9339.155486000003}",3026.7704850000096,12322.560464000002,2,7
2019-01-16 10:30:00,-9295.789978999992,-9295.789978999992,864678.609451,990704.210021,669284.0011961887,135321.390549,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 9339.155486000003}",3026.7704850000096,12322.560464000002,2,7
2019-01-16 11:30:00,-9295.789978999992,-9295.789978999992,864678.609451,990704.210021,659702.7651506971,135321.390549,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 9339.155486000003}",3026.7704850000096,12322.560464000002,2,7
2019-01-16 12:30:00,-9295.789978999992,-9295.789978999992,864678.609451,990704.210021,650389.0452959966,135321.390549,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 9339.155486000003}",3026.7704850000096,12322.560464000002,2,7
2019-01-16 13:30:00,-9295.789978999992,-9295.789978999992,864678.609451,990704.210021,641331.9368776627,135321.390549,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 9339.155486000003}",3026.7704850000096,12322.560464000002,2,7
2019-01-16 14:30:00,-9295.789978999992,-9295.789978999992,864678.609451,990704.210021,632521.1103893133,135321.390549,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 9339.155486000003}",3026.7704850000096,12322.560464000002,2,7
2019-01-17 09:30:00,-10879.524273000003,-10879.524273000003,842331.8758769999,989120.475727,662154.0314152023,135321.390549,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 10922.889779999969}",3026.7704850000096,13906.294758000013,2,8
2019-01-17 10:30:00,-10879.524273000003,-10879.524273000003,842331.8758769999,989120.475727,653551.4036023355,157668.12412300007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 10922.889779999969}",3026.7704850000096,13906.294758000013,2,8
2019-01-17 11:30:00,-10879.524273000003,-10879.524273000003,842331.8758769999,989120.475727,645165.8633597253,157668.12412300007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 10922.889779999969}",3026.7704850000096,13906.294758000013,2,8
2019-01-17 12:30:00,-10879.524273000003,-10879.524273000003,842331.8758769999,989120.475727,636989.4634639502,157668.12412300007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 10922.889779999969}",3026.7704850000096,13906.294758000013,2,8
2019-01-17 13:30:00,-10879.524273000003,-10879.524273000003,842331.8758769999,989120.475727,629014.62942665,157668.12412300007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 10922.889779999969}",3026.7704850000096,13906.294758000013,2,8
2019-01-17 14:30:00,-10879.524273000003,-10879.524273000003,842331.8758769999,989120.475727,621234.1387222013,157668.12412300007,"{'maxPortfolioValue': 1000043.365507, 'maxDrawdown': 10922.889779999969}",3026.7704850000096,13906.294758000013,2,8
2019-01-18 09:30:00,10288.189816999988,10288.189816999988,842660.990087,1010288.189817,6835632.831081661,157668.12412300007,"{'maxPortfolioValue': 1010288.189817, 'maxDrawdown': 10922.889779999969}",24194.484575,13906.294758000013,3,8
2019-01-18 10:30:00,10288.189816999988,10288.189816999988,842660.990087,1010288.189817,6744046.609937242,157668.12412300007,"{'maxPortfolioValue': 1010288.189817, 'maxDrawdown': 10922.889779999969}",24194.484575,13906.294758000013,3,8
2019-01-18 11:30:00,10288.189816999988,10288.189816999988,842660.990087,1010288.189817,6654882.067670147,157668.12412300007,"{'maxPortfolioValue': 1010288.189817, 'maxDrawdown': 10922.889779999969}",24194.484575,13906.294758000013,3,8
2019-01-18 12:30:00,10288.189816999988,10288.189816999988,842660.990087,1010288.189817,6568044.4114374565,157668.12412300007,"{'maxPortfolioValue': 1010288.189817, 'maxDrawdown': 10922.889779999969}",24194.484575,13906.294758000013,3,8
2019-01-18 13:30:00,10288.189816999988,10288.189816999988,842660.990087,1010288.189817,6483443.731870866,157668.12412300007,"{'maxPortfolioValue': 1010288.189817, 'maxDrawdown': 10922.889779999969}",24194.484575,13906.294758000013,3,8
2019-01-18 14:30:00,10288.189816999988,10288.189816999988,842660.990087,1010288.189817,6400994.692606132,157668.12412300007,"{'maxPortfolioValue': 1010288.189817, 'maxDrawdown': 10922.889779999969}",24194.484575,13906.294758000013,3,8
2019-01-22 09:30:00,11193.348441000006,11193.348441000006,855656.549111,1011193.348441,6331197.436756948,157668.12412300007,"{'maxPortfolioValue': 1011193.348441, 'maxDrawdown': 10922.889779999969}",25099.643199000016,13906.294758000013,4,8
2019-01-22 10:30:00,11193.348441000006,11193.348441000006,855656.549111,1011193.348441,6252794.693622906,157668.12412300007,"{'maxPortfolioValue': 1011193.348441, 'maxDrawdown': 10922.889779999969}",25099.643199000016,13906.294758000013,4,8
2019-01-22 11:30:00,11193.348441000006,11193.348441000006,855656.549111,1011193.348441,6176309.916011132,157668.12412300007,"{'maxPortfolioValue': 1011193.348441, 'maxDrawdown': 10922.889779999969}",25099.643199000016,13906.294758000013,4,8
2019-01-22 12:30:00,11193.348441000006,11193.348441000006,855656.549111,1011193.348441,6101673.578892882,157668.12412300007,"{'maxPortfolioValue': 1011193.348441, 'maxDrawdown': 10922.889779999969}",25099.643199000016,13906.294758000013,4,8
2019-01-22 13:30:00,11193.348441000006,11193.348441000006,855656.549111,1011193.348441,6028819.477282664,157668.12412300007,"{'maxPortfolioValue': 1011193.348441, 'maxDrawdown': 10922.889779999969}",25099.643199000016,13906.294758000013,4,8
2019-01-22 14:30:00,11193.348441000006,11193.348441000006,855656.549111,1011193.348441,5957684.530406944,157668.12412300007,"{'maxPortfolioValue': 1011193.348441, 'maxDrawdown': 10922.889779999969}",25099.643199000016,13906.294758000013,4,8
2019-01-23 09:30:00,14749.285083000006,14749.285083000006,877147.6865330001,1014749.285083,6039020.162381191,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,13906.294758000013,5,8
2019-01-23 10:30:00,14749.285083000006,14749.285083000006,877147.6865330001,1014749.285083,5969829.069806196,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,13906.294758000013,5,8
2019-01-23 11:30:00,14749.285083000006,14749.285083000006,877147.6865330001,1014749.285083,5902205.258757955,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,13906.294758000013,5,8
2019-01-23 12:30:00,14749.285083000006,14749.285083000006,877147.6865330001,1014749.285083,5836096.082127865,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,13906.294758000013,5,8
2019-01-23 13:30:00,14749.285083000006,14749.285083000006,877147.6865330001,1014749.285083,5771451.224306211,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,13906.294758000013,5,8
2019-01-23 14:30:00,14749.285083000006,14749.285083000006,877147.6865330001,1014749.285083,5708222.573551766,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,13906.294758000013,5,8
2019-01-24 09:30:00,12581.150432999993,12581.150432999993,892234.951643,1012581.150433,5698431.726380707,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,16074.429408000025,5,9
2019-01-24 10:30:00,12581.150432999993,12581.150432999993,892234.951643,1012581.150433,5637104.300384642,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,16074.429408000025,5,9
2019-01-24 11:30:00,12581.150432999993,12581.150432999993,892234.951643,1012581.150433,5577082.769444425,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,16074.429408000025,5,9
2019-01-24 12:30:00,12581.150432999993,12581.150432999993,892234.951643,1012581.150433,5518325.86427988,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,16074.429408000025,5,9
2019-01-24 13:30:00,12581.150432999993,12581.150432999993,892234.951643,1012581.150433,5460794.036316841,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,16074.429408000025,5,9
2019-01-24 14:30:00,12581.150432999993,12581.150432999993,892234.951643,1012581.150433,5404449.368937529,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,16074.429408000025,5,9
2019-01-25 09:30:00,10196.930676,10196.930676,907341.332486,1010196.930676,5408343.77408039,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,18458.649165000017,5,10
2019-01-25 10:30:00,10196.930676,10196.930676,907341.332486,1010196.930676,5353489.154099849,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,18458.649165000017,5,10
2019-01-25 11:30:00,10196.930676,10196.930676,907341.332486,1010196.930676,5299736.0800269395,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,18458.649165000017,5,10
2019-01-25 12:30:00,10196.930676,10196.930676,907341.332486,1010196.930676,5247051.701689023,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,18458.649165000017,5,10
2019-01-25 13:30:00,10196.930676,10196.930676,907341.332486,1010196.930676,5195404.462242158,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,18458.649165000017,5,10
2019-01-25 14:30:00,10196.930676,10196.930676,907341.332486,1010196.930676,5144764.0351436315,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,18458.649165000017,5,10
2019-01-28 09:30:00,9446.391501000004,9446.391501000004,924413.193851,1009446.391501,5100596.397971092,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,19209.188340000015,5,11
2019-01-28 10:30:00,9446.391501000004,9446.391501000004,924413.193851,1009446.391501,5051790.958957365,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,19209.188340000015,5,11
2019-01-28 11:30:00,9446.391501000004,9446.391501000004,924413.193851,1009446.391501,5003910.657164384,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,19209.188340000015,5,11
2019-01-28 12:30:00,9446.391501000004,9446.391501000004,924413.193851,1009446.391501,4956929.434950631,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,19209.188340000015,5,11
2019-01-28 13:30:00,9446.391501000004,9446.391501000004,924413.193851,1009446.391501,4910822.204159187,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,19209.188340000015,5,11
2019-01-28 14:30:00,9446.391501000004,9446.391501000004,924413.193851,1009446.391501,4865564.8014460225,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,19209.188340000015,5,11
2019-01-29 09:30:00,8392.013628,8392.013628,941141.6162780001,1008392.013628,4831397.668661646,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,20263.56621300002,5,12
2019-01-29 10:30:00,8392.013628,8392.013628,941141.6162780001,1008392.013628,4787635.093151879,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,20263.56621300002,5,12
2019-01-29 11:30:00,8392.013628,8392.013628,941141.6162780001,1008392.013628,4744658.198017783,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,20263.56621300002,5,12
2019-01-29 12:30:00,8392.013628,8392.013628,941141.6162780001,1008392.013628,4702446.013272205,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,20263.56621300002,5,12
2019-01-29 13:30:00,8392.013628,8392.013628,941141.6162780001,1008392.013628,4660978.308603985,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,20263.56621300002,5,12
2019-01-29 14:30:00,8392.013628,8392.013628,941141.6162780001,1008392.013628,4620235.561049791,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,20263.56621300002,5,12
2019-01-30 09:30:00,6447.803841,6447.803841,957045.005951,1006447.803841,4613315.947235666,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,22207.77600000002,5,13
2019-01-30 10:30:00,6447.803841,6447.803841,957045.005951,1006447.803841,4573626.118221865,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,22207.77600000002,5,13
2019-01-30 11:30:00,6447.803841,6447.803841,957045.005951,1006447.803841,4534613.393542952,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,22207.77600000002,5,13
2019-01-30 12:30:00,6447.803841,6447.803841,957045.005951,1006447.803841,4496260.592724859,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,22207.77600000002,5,13
2019-01-30 13:30:00,6447.803841,6447.803841,957045.005951,1006447.803841,4458551.11165693,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,22207.77600000002,5,13
2019-01-30 14:30:00,6447.803841,6447.803841,957045.005951,1006447.803841,4421468.898623403,157668.12412300007,"{'maxPortfolioValue': 1014749.285083, 'maxDrawdown': 10922.889779999969}",28655.579841000017,22207.77600000002,5,13
