time,open,high,low,close,adjClose,volume,prediction,ma_90,ma_5,sdev_90,mom_90,rsi_30,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2020-01-02 09:30:00,424.5,430.700012,421.709991,430.26001,430.26001,9532100.0,nan,430.26001,430.26001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 10:30:00,424.5,430.700012,421.709991,430.26001,430.26001,9532100.0,0.5,430.26001,430.26001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 11:30:00,424.5,430.700012,421.709991,430.26001,430.26001,9532100.0,0.5,430.26001,430.26001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 12:30:00,424.5,430.700012,421.709991,430.26001,430.26001,9532100.0,0.5,430.26001,430.26001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 13:30:00,424.5,430.700012,421.709991,430.26001,430.26001,9532100.0,0.5,430.2600100000001,430.2600100000001,6.355287432313019e-14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 14:30:00,424.5,430.700012,421.709991,430.26001,430.26001,9532100.0,0.5,430.26001,430.2600100000001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:30:00,440.5,454.0,436.920013,443.01001,443.01001,17778500.0,0.5,432.0814385714286,432.81001000000003,4.819047030867647,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:30:00,440.5,454.0,436.920013,443.01001,443.01001,17778500.0,0.5,433.44751,435.36001000000005,5.902103136050016,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:30:00,440.5,454.0,436.920013,443.01001,443.01001,17778500.0,0.5,434.51001,437.91001000000006,6.375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:30:00,440.5,454.0,436.920013,443.01001,443.01001,17778500.0,0.25,435.36001000000005,440.46001000000007,6.5840716885526085,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:30:00,440.5,454.0,436.920013,443.01001,443.01001,17778500.0,0.25,436.0554645454546,443.0100100000001,6.658470340305442,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:30:00,440.5,454.0,436.920013,443.01001,443.01001,17778500.0,0.0,436.63501,443.0100100000001,6.658470340305442,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 09:30:00,440.470001,451.559998,440.0,451.540009,451.540009,10133000.0,0.25,437.78154838461546,444.71600980000005,7.598011481707162,0.0,100.0,-30.0,677.3100135,-933.2099834999992,14223.5102835,0.0,933.2099834999992,0.0,1.0
2020-01-06 10:30:00,440.470001,451.559998,440.0,451.540009,451.540009,10133000.0,0.25,438.76429557142865,446.4220096,8.173745454216794,0.0,100.0,-30.0,0.0,-933.2099834999992,0.0,0.0,933.2099834999992,0.0,1.0
2020-01-06 11:30:00,440.470001,451.559998,440.0,451.540009,451.540009,10133000.0,0.25,439.6160098000001,448.1280094,8.539275180248032,0.0,100.0,-30.0,0.0,-933.2099834999992,0.0,0.0,933.2099834999992,0.0,1.0
2020-01-06 12:30:00,440.470001,451.559998,440.0,451.540009,451.540009,10133000.0,0.25,440.36125975000004,449.8340092,8.771789956331608,0.0,100.0,-30.0,0.0,-933.2099834999992,0.0,0.0,933.2099834999992,0.0,1.0
2020-01-06 13:30:00,440.470001,451.559998,440.0,451.540009,451.540009,10133000.0,0.0,441.01883323529415,451.540009,8.91549939451944,0.0,100.0,-30.0,0.0,-933.2099834999992,0.0,0.0,933.2099834999992,0.0,1.0
2020-01-06 14:30:00,440.470001,451.559998,440.0,451.540009,451.540009,10133000.0,0.0,441.60334300000005,451.540009,8.997788881196774,0.0,100.0,-30.0,0.0,-933.2099834999992,0.0,0.0,933.2099834999992,0.0,1.0
2020-01-07 09:30:00,461.399994,471.630005,453.359985,469.059998,469.059998,17882100.0,0.0,443.04843010526326,455.0440068,10.776811851931766,0.0,100.0,-90.0,1407.179994,-3917.1889874999997,30076.379543999996,0.0,3917.1889874999997,0.0,2.0
2020-01-07 10:30:00,461.399994,471.630005,453.359985,469.059998,469.059998,17882100.0,0.0,444.34900850000014,458.54800459999996,11.994046127317647,0.0,100.0,-90.0,0.0,-3917.1889874999997,0.0,0.0,3917.1889874999997,0.0,2.0
2020-01-07 11:30:00,461.399994,471.630005,453.359985,469.059998,469.059998,17882100.0,0.0,445.52572228571444,462.05200240000005,12.874084331800194,0.0,100.0,-90.0,0.0,-3917.1889874999997,0.0,0.0,3917.1889874999997,0.0,2.0
2020-01-07 12:30:00,461.399994,471.630005,453.359985,469.059998,469.059998,17882100.0,0.0,446.5954620909093,465.5560002,13.528677705286931,0.0,100.0,-90.0,0.0,-3917.1889874999997,0.0,0.0,3917.1889874999997,0.0,2.0
2020-01-07 13:30:00,461.399994,471.630005,453.359985,469.059998,469.059998,17882100.0,0.0,447.57218104347845,469.059998,14.02310004170365,0.0,100.0,-90.0,0.0,-3917.1889874999997,0.0,0.0,3917.1889874999997,0.0,2.0
2020-01-07 14:30:00,461.399994,471.630005,453.359985,469.059998,469.059998,17882100.0,0.0,448.46750675,469.059998,14.399168224483772,0.0,100.0,-90.0,0.0,-3917.1889874999997,0.0,0.0,3917.1889874999997,0.0,2.0
2020-01-08 09:30:00,473.700012,498.48999,468.230011,492.140015,492.140015,31144300.0,0.0,450.21440708,473.6760014,16.58277910160502,0.0,100.0,-150.0,1476.420045,-8855.6115825,33082.022475000005,0.0,8855.6115825,0.0,3.0
2020-01-08 10:30:00,473.700012,498.48999,468.230011,492.140015,492.140015,31144300.0,0.0,451.8269304615385,478.2920048,18.20975132393458,0.0,100.0,-150.0,0.0,-8855.6115825,0.0,0.0,8855.6115825,0.0,3.0
2020-01-08 11:30:00,473.700012,498.48999,468.230011,492.140015,492.140015,31144300.0,0.0,453.32000766666675,482.90800820000004,19.468742521322966,0.0,100.0,-150.0,0.0,-8855.6115825,0.0,0.0,8855.6115825,0.0,3.0
2020-01-08 12:30:00,473.700012,498.48999,468.230011,492.140015,492.140015,31144300.0,0.0,454.7064365000001,487.5240116,20.46496745686412,0.0,100.0,-150.0,0.0,-8855.6115825,0.0,0.0,8855.6115825,0.0,3.0
2020-01-08 13:30:00,473.700012,498.48999,468.230011,492.140015,492.140015,31144300.0,0.0,455.9972495517243,492.14001500000006,21.264453201544406,0.0,100.0,-150.0,0.0,-8855.6115825,0.0,0.0,8855.6115825,0.0,3.0
2020-01-08 14:30:00,473.700012,498.48999,468.230011,492.140015,492.140015,31144300.0,0.0,457.2020084000002,492.14001500000006,21.911822770519414,0.0,100.0,-150.0,0.0,-8855.6115825,0.0,0.0,8855.6115825,0.0,3.0
2020-01-09 09:30:00,497.100006,498.799988,472.869995,481.339996,481.339996,28440400.0,0.0,457.9806531612905,489.9800112,21.975409639305067,11.871887884723463,85.14031998668572,-210.0,1444.019988,-8031.627580499995,28704.416897999996,823.9840020000047,8855.6115825,1.0,3.0
2020-01-09 10:30:00,497.100006,498.799988,472.869995,481.339996,481.339996,28440400.0,0.0,458.71063262499996,487.8200074,22.008917490165445,11.871887884723463,85.14031998668572,-210.0,0.0,-8031.627580499995,0.0,823.9840020000047,8855.6115825,1.0,3.0
2020-01-09 11:30:00,497.100006,498.799988,472.869995,481.339996,481.339996,28440400.0,0.0,459.3963709090909,485.6600036,22.017561306051224,11.871887884723463,85.14031998668572,-210.0,0.0,-8031.627580499995,0.0,823.9840020000047,8855.6115825,1.0,3.0
2020-01-09 12:30:00,497.100006,498.799988,472.869995,481.339996,481.339996,28440400.0,0.0,460.0417716470588,483.4999998,22.005575352765668,11.871887884723463,85.14031998668572,-210.0,0.0,-8031.627580499995,0.0,823.9840020000047,8855.6115825,1.0,3.0
2020-01-09 13:30:00,497.100006,498.799988,472.869995,481.339996,481.339996,28440400.0,0.0,460.65029234285714,481.339996,21.97642479372991,11.871887884723463,85.14031998668572,-210.0,0.0,-8031.627580499995,0.0,823.9840020000047,8855.6115825,1.0,3.0
2020-01-09 14:30:00,497.100006,498.799988,472.869995,481.339996,481.339996,28440400.0,0.25,461.22500633333334,481.339996,21.93296512008592,8.652171538968156,85.14031998668572,-210.0,0.0,-8031.627580499995,0.0,823.9840020000047,8855.6115825,1.0,3.0
2020-01-10 09:30:00,481.790009,484.940002,473.700012,478.149994,478.149994,12959500.0,0.25,461.6824384324324,480.70199560000003,21.80445720135305,7.932097064804466,77.83584404733925,-270.0,1434.449982,-8604.777022499997,29453.549202000002,823.9840020000047,9428.761024500001,1.0,4.0
2020-01-10 10:30:00,481.790009,484.940002,473.700012,478.149994,478.149994,12959500.0,0.25,462.1157951578947,480.06399519999997,21.673050146940632,7.932097064804466,77.83584404733925,-270.0,0.0,-8604.777022499997,0.0,823.9840020000047,9428.761024500001,1.0,4.0
2020-01-10 11:30:00,481.790009,484.940002,473.700012,478.149994,478.149994,12959500.0,0.25,462.5269284615384,479.4259948,21.5395499991012,7.932097064804466,77.83584404733925,-270.0,0.0,-8604.777022499997,0.0,823.9840020000047,9428.761024500001,1.0,4.0
2020-01-10 12:30:00,481.790009,484.940002,473.700012,478.149994,478.149994,12959500.0,0.25,462.9175051,478.78799439999995,21.40462585434917,7.932097064804466,77.83584404733925,-270.0,0.0,-8604.777022499997,0.0,823.9840020000047,9428.761024500001,1.0,4.0
2020-01-10 13:30:00,481.790009,484.940002,473.700012,478.149994,478.149994,12959500.0,0.25,463.2890292195122,478.149994,21.268833884162714,7.932097064804466,77.83584404733925,-270.0,0.0,-8604.777022499997,0.0,823.9840020000047,9428.761024500001,1.0,4.0
2020-01-10 14:30:00,481.790009,484.940002,473.700012,478.149994,478.149994,12959500.0,0.25,463.6428617142857,478.149994,21.13263674846655,5.893162171593969,77.83584404733925,-270.0,0.0,-8604.777022499997,0.0,823.9840020000047,9428.761024500001,1.0,4.0
2020-01-13 09:30:00,493.5,525.630005,492.0,524.859985,524.859985,26517600.0,0.25,465.066515744186,487.4919922,22.871538745558194,16.2377584574128,86.18951775507088,-330.0,1574.5799550000002,-25593.654007500016,45677.87662500001,823.9840020000047,26417.63800950002,1.0,5.0
2020-01-13 10:30:00,493.5,525.630005,492.0,524.859985,524.859985,26517600.0,0.25,466.42545822727266,496.83399040000006,24.335116282530954,16.2377584574128,86.18951775507088,-330.0,0.0,-25593.654007500016,0.0,823.9840020000047,26417.63800950002,1.0,5.0
2020-01-13 11:30:00,493.5,525.630005,492.0,524.859985,524.859985,26517600.0,0.0,467.7240032666666,506.1759886,25.58551751528923,16.2377584574128,86.18951775507088,-330.0,0.0,-25593.654007500016,0.0,823.9840020000047,26417.63800950002,1.0,5.0
2020-01-13 12:30:00,493.5,525.630005,492.0,524.859985,524.859985,26517600.0,0.0,468.9660898260869,515.5179868,26.665323158143096,16.2377584574128,86.18951775507088,-330.0,0.0,-25593.654007500016,0.0,823.9840020000047,26417.63800950002,1.0,5.0
2020-01-13 13:30:00,493.5,525.630005,492.0,524.859985,524.859985,26517600.0,0.0,470.1553216382978,524.859985,27.605305247925386,16.2377584574128,86.18951775507088,-330.0,0.0,-25593.654007500016,0.0,823.9840020000047,26417.63800950002,1.0,5.0
2020-01-13 14:30:00,493.5,525.630005,492.0,524.859985,524.859985,26517600.0,0.0,471.29500212500005,524.859985,28.428591667164838,11.896129970136581,86.18951775507088,-330.0,0.0,-25593.654007500016,0.0,823.9840020000047,26417.63800950002,1.0,5.0
2020-01-14 09:30:00,544.26001,547.409973,524.900024,537.919983,537.919983,28996200.0,0.0,472.65469561224495,527.4719846,29.697427378897615,14.68042154385547,85.55347263585541,-390.0,1613.759949,-32300.813176499996,38198.75826899998,823.9840020000047,33124.7971785,1.0,6.0
2020-01-14 10:30:00,544.26001,547.409973,524.900024,537.919983,537.919983,28996200.0,0.0,473.96000136000004,530.0839841999999,30.807947504792747,14.68042154385547,85.55347263585541,-390.0,0.0,-32300.813176499996,0.0,823.9840020000047,33124.7971785,1.0,6.0
2020-01-14 11:30:00,544.26001,547.409973,524.900024,537.919983,537.919983,28996200.0,0.0,475.21411864705885,532.6959838,31.78616610293845,14.68042154385547,85.55347263585541,-390.0,0.0,-32300.813176499996,0.0,823.9840020000047,33124.7971785,1.0,6.0
2020-01-14 12:30:00,544.26001,547.409973,524.900024,537.919983,537.919983,28996200.0,0.0,476.42000065384616,535.3079834,32.65218586409867,14.68042154385547,85.55347263585541,-390.0,0.0,-32300.813176499996,0.0,823.9840020000047,33124.7971785,1.0,6.0
2020-01-14 13:30:00,544.26001,547.409973,524.900024,537.919983,537.919983,28996200.0,0.0,477.5803776792453,537.919983,33.421927391392366,14.68042154385547,85.55347263585541,-390.0,0.0,-32300.813176499996,0.0,823.9840020000047,33124.7971785,1.0,6.0
2020-01-14 14:30:00,544.26001,547.409973,524.900024,537.919983,537.919983,28996200.0,0.0,478.6977777777778,537.919983,34.108250669595996,9.302224286720516,85.55347263585541,-390.0,0.0,-32300.813176499996,0.0,823.9840020000047,33124.7971785,1.0,6.0
2020-01-15 09:30:00,529.76001,537.840027,516.789978,518.5,518.5,17368800.0,0.0,479.42145454545454,534.0359864,34.21451106175372,5.356196244274103,64.14465925104759,-450.0,1555.5,-25117.320826499996,25091.70663,8007.476352000005,33124.7971785,2.0,6.0
2020-01-15 10:30:00,529.76001,537.840027,516.789978,518.5,518.5,17368800.0,0.0,480.1192857142857,530.1519898,34.301876947403606,5.356196244274103,64.14465925104759,-450.0,0.0,-25117.320826499996,0.0,8007.476352000005,33124.7971785,2.0,6.0
2020-01-15 11:30:00,529.76001,537.840027,516.789978,518.5,518.5,17368800.0,0.0,480.79263157894735,526.2679932,34.372244733773,5.356196244274103,64.14465925104759,-450.0,0.0,-25117.320826499996,0.0,8007.476352000005,33124.7971785,2.0,6.0
2020-01-15 12:30:00,529.76001,537.840027,516.789978,518.5,518.5,17368800.0,0.0,481.4427586206897,522.3839965999999,34.427294022994886,5.356196244274103,64.14465925104759,-450.0,0.0,-25117.320826499996,0.0,8007.476352000005,33124.7971785,2.0,6.0
2020-01-15 13:30:00,529.76001,537.840027,516.789978,518.5,518.5,17368800.0,0.0,482.0708474576271,518.5,34.46851702003698,5.356196244274103,64.14465925104759,-450.0,0.0,-25117.320826499996,0.0,8007.476352000005,33124.7971785,2.0,6.0
2020-01-15 14:30:00,529.76001,537.840027,516.789978,518.5,518.5,17368800.0,0.0,482.678,518.5,34.497243246500794,7.720115575020703,64.14465925104759,-450.0,0.0,-25117.320826499996,0.0,8007.476352000005,33124.7971785,2.0,6.0
2020-01-16 09:30:00,493.75,514.460022,492.170013,513.48999,513.48999,21736700.0,0.0,483.183114590164,517.497998,34.43528782294542,6.679269179201985,68.39455308745683,-510.0,1540.46997,-24102.68569650001,30095.364870000012,9022.11148199999,33124.7971785,3.0,6.0
2020-01-16 10:30:00,493.75,514.460022,492.170013,513.48999,513.48999,21736700.0,0.25,483.6719351612904,516.495996,34.36807394783281,6.679269179201985,68.39455308745683,-510.0,0.0,-24102.68569650001,0.0,9022.11148199999,33124.7971785,3.0,6.0
2020-01-16 11:30:00,493.75,514.460022,492.170013,513.48999,513.48999,21736700.0,0.25,484.1452376190477,515.493994,34.29615758493654,6.679269179201985,68.39455308745683,-510.0,0.0,-24102.68569650001,0.0,9022.11148199999,33124.7971785,3.0,6.0
2020-01-16 12:30:00,493.75,514.460022,492.170013,513.48999,513.48999,21736700.0,0.25,484.603749375,514.491992,34.22003913377733,6.679269179201985,68.39455308745683,-510.0,0.0,-24102.68569650001,0.0,9022.11148199999,33124.7971785,3.0,6.0
2020-01-16 13:30:00,493.75,514.460022,492.170013,513.48999,513.48999,21736700.0,0.25,485.0481530769231,513.48999,34.140169631783245,6.679269179201985,68.39455308745683,-510.0,0.0,-24102.68569650001,0.0,9022.11148199999,33124.7971785,3.0,6.0
2020-01-16 14:30:00,493.75,514.460022,492.170013,513.48999,513.48999,21736700.0,0.25,485.47909000000004,513.48999,34.05695616938743,7.390985348417689,68.39455308745683,-510.0,0.0,-24102.68569650001,0.0,9022.11148199999,33124.7971785,3.0,6.0
2020-01-17 09:30:00,507.609985,515.669983,503.160004,510.5,510.5,13629100.0,0.25,485.8525364179105,512.8919920000001,33.93591533987665,6.765660651665728,68.55144878358259,-570.0,1531.5,-23929.891396499992,30636.605099999986,9194.905782000009,33124.7971785,4.0,6.0
